timestamps,open,high,low,close,volume,amount
2021-09-16 13:00:00,48037.0,48097.03,47449.05,47454.55,2462.5924,116861214.17542
2021-09-16 14:00:00,47458.7,47715.0,47211.35,47588.84,2860.47749,136126805.5952116
2021-09-16 15:00:00,47588.83,48226.38,47416.7,48020.24,2544.78022,122200956.9116528
2021-09-16 16:00:00,48020.24,48166.66,47916.39,47950.0,1481.51756,71038767.002
2021-09-16 17:00:00,47950.01,48030.0,47368.08,47397.43,1692.51891,80221046.5604013
2021-09-16 18:00:00,47397.43,47655.99,47269.0,47655.99,1714.56294,81709194.3230106
2021-09-16 19:00:00,47655.99,47736.0,47420.36,47430.01,953.34472,45217149.60304721
2021-09-16 20:00:00,47430.0,47537.25,47021.1,47146.62,2233.71703,105312208.0009386
2021-09-16 21:00:00,47146.62,47690.11,47085.57,47669.5,1373.06268,65453211.42426
2021-09-16 22:00:00,47669.51,47774.89,47524.92,47638.42,793.48497,37800370.2645474
2021-09-16 23:00:00,47638.41,47942.41,47575.15,47737.82,870.60765,41560911.286323
2021-09-17 00:00:00,47737.81,47880.0,47499.04,47499.99,1128.42949,53600389.490705095
2021-09-17 01:00:00,47499.99,48094.26,47450.44,48028.01,1699.25141,81611663.71199411
2021-09-17 02:00:00,48028.02,48076.43,47728.0,47744.27,830.23343,39638889.0449461
2021-09-17 03:00:00,47744.27,48069.99,47715.35,47899.83,833.45848,39922519.5040584
2021-09-17 04:00:00,47899.83,48132.82,47741.66,48071.87,1227.25857,58996614.4334259
2021-09-17 05:00:00,48071.14,48150.0,47940.12,48044.84,977.93692,46984822.85149279
2021-09-17 06:00:00,48040.18,48099.62,47809.84,48057.62,1238.99406,59543105.717737205
2021-09-17 07:00:00,48057.62,48130.0,47652.51,47719.73,1271.02212,60652832.39042761
2021-09-17 08:00:00,47719.73,47986.78,47644.36,47915.56,1242.01098,59511651.6328488
2021-09-17 09:00:00,47915.57,47989.2,47700.0,47720.99,1332.28594,63578004.01988059
2021-09-17 10:00:00,47721.0,47782.24,47324.87,47454.4,2501.99607,118730722.30420801
2021-09-17 11:00:00,47454.4,47789.87,47278.9,47403.56,2191.91984,103904803.6506304
2021-09-17 12:00:00,47403.56,47529.35,47222.13,47464.92,2007.36635,95279483.213442
2021-09-17 13:00:00,47464.92,47464.92,47126.1,47240.34,1559.09207,73652039.47810379
2021-09-17 14:00:00,47240.33,47563.98,47214.93,47489.37,1224.17552,58135324.2142224
2021-09-17 15:00:00,47489.36,47656.35,47425.85,47527.52,1086.55515,51641271.62272799
2021-09-17 16:00:00,47527.52,47730.0,47353.69,47619.14,1270.69643,60509471.1976702
2021-09-17 17:00:00,47619.15,47672.41,47213.0,47247.38,860.83124,40672020.7121512
2021-09-17 18:00:00,47247.39,47333.05,46750.47,47195.51,3086.01308,145645961.1772708
2021-09-17 19:00:00,47195.5,47543.0,47073.26,47501.68,1108.52147,52656632.1410696
2021-09-17 20:00:00,47501.68,47578.94,46966.0,46970.96,1201.16662,56419949.2613552
2021-09-17 21:00:00,46970.96,47285.13,46699.56,47269.29,2007.09286,94873854.4562694
2021-09-17 22:00:00,47269.28,47440.01,46913.51,46968.29,1671.59204,78511819.6964116
2021-09-17 23:00:00,46968.29,47312.24,46889.05,47299.98,904.02762,42760488.3454476
2021-09-18 00:00:00,47299.98,47382.23,47035.56,47382.22,1082.09573,51272097.939920604
2021-09-18 01:00:00,47382.23,47688.0,47329.41,47597.33,1404.37615,66844555.05567951
2021-09-18 02:00:00,47597.34,47689.89,47529.69,47651.48,858.96048,40930738.1335104
2021-09-18 03:00:00,47651.47,47987.49,47651.47,47924.57,1218.81551,58411209.22608069
2021-09-18 04:00:00,47924.57,48339.0,47919.91,48329.3,2144.82043,103657670.00759901
2021-09-18 05:00:00,48329.3,48843.2,48283.27,48678.99,3815.55849,185737533.57912508
2021-09-18 06:00:00,48682.03,48767.33,48496.45,48590.87,1735.05071,84307623.4930177
2021-09-18 07:00:00,48590.87,48730.0,48502.68,48622.01,1153.89895,56104886.28588951
2021-09-18 08:00:00,48622.01,48765.43,48571.27,48656.62,1291.43336,62836782.2528432
2021-09-18 09:00:00,48656.62,48824.54,48505.0,48613.88,1097.90343,53373345.5976084
2021-09-18 10:00:00,48613.88,48697.13,48547.52,48582.57,798.09742,38773623.773969404
2021-09-18 11:00:00,48582.56,48645.94,48315.0,48367.16,1160.26272,56118612.6202752
2021-09-18 12:00:00,48367.16,48680.0,48249.88,48360.0,1490.40704,72076084.4544
2021-09-18 13:00:00,48360.0,48544.63,48313.74,48447.0,852.53513,41302769.44311
2021-09-18 14:00:00,48447.01,48520.01,48368.15,48474.0,958.66503,46470328.66422
2021-09-18 15:00:00,48474.0,48540.0,48249.16,48414.99,920.00541,44542052.7250959
2021-09-18 16:00:00,48414.99,48518.99,48155.1,48198.37,1210.98047,58367284.7558339
